u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
3,20,10,1,6,3,0.4403,2.0374,0.8540,1.4457,0.1816,1135
3,20,10,1,6,4,0.4268,1.9393,0.7906,1.3649,0.1513,1137
3,20,10,1,6,5,0.4472,1.8968,0.7407,1.3187,0.1718,1138
3,20,10,1,6,10,0.4225,1.9401,0.7884,1.3642,0.1447,1121
3,20,10,1,7,1,0.4351,2.0315,0.8290,1.4302,0.1767,1126
3,20,10,1,7,2,0.4206,1.8959,0.6951,1.2955,0.1505,1131
3,20,10,1,7,3,0.4331,1.9047,0.7434,1.3240,0.1947,1134
3,20,10,1,7,4,0.4406,1.9224,0.7411,1.3318,0.1809,1136
3,20,10,1,7,5,0.4444,1.8771,0.7390,1.3081,0.1809,1137
3,20,10,1,7,10,0.4316,1.9934,0.8196,1.4065,0.1688,1120
3,20,10,1,10,1,0.4177,1.9150,0.7650,1.3400,0.1849,1114
3,20,10,1,10,2,0.4312,1.9066,0.7762,1.3414,0.1924,1118
3,20,10,1,10,3,0.4319,2.0132,0.8495,1.4313,0.1725,1121
3,20,10,1,10,4,0.4284,1.9899,0.7996,1.3948,0.1865,1123
3,20,10,1,10,5,0.4301,2.0245,0.8680,1.4462,0.1713,1124
3,20,10,1,10,10,0.4147,1.8784,0.6780,1.2782,0.1791,1108
3,20,10,1,15,1,0.3815,1.9875,0.7891,1.3883,0.1251,1065
3,20,10,1,15,2,0.3859,1.8624,0.6801,1.2713,0.1368,1069
3,20,10,1,15,3,0.3780,1.8649,0.6527,1.2588,0.1528,1072
3,20,10,1,15,4,0.3940,1.9271,0.7016,1.3144,0.1482,1073
3,20,10,1,15,5,0.3947,1.9156,0.7705,1.3431,0.1392,1074
3,20,10,1,15,10,0.3749,1.8697,0.6927,1.2812,0.1476,1060
3,20,10,2,3,1,0.4338,2.0028,0.8020,1.4024,0.1846,1130
3,20,10,2,3,2,0.4401,1.9313,0.7112,1.3212,0.1816,1135
3,20,10,2,3,3,0.4323,1.9528,0.8073,1.3801,0.1701,1138
3,20,10,2,3,4,0.4356,1.8606,0.6847,1.2726,0.1738,1140
3,20,10,2,3,5,0.4541,2.0049,0.8030,1.4040,0.1811,1141
3,20,10,2,3,10,0.4192,1.8398,0.6728,1.2563,0.1459,1124
3,20,10,2,4,1,0.4506,2.0298,0.8141,1.4219,0.1597,1134
3,20,10,2,4,2,0.4281,2.0160,0.8404,1.4282,0.1718,1139
3,20,10,2,4,3,0.4425,1.9654,0.7720,1.3687,0.1873,1143
3,20,10,2,4,4,0.4277,1.9758,0.8189,1.3973,0.1679,1145
3,20,10,2,4,5,0.4407,1.9775,0.7964,1.3869,0.1998,1145
3,20,10,2,4,10,0.4261,1.9907,0.7903,1.3905,0.1601,1128
3,20,10,2,5,1,0.4433,1.9675,0.7682,1.3678,0.1742,1137
3,20,10,2,5,2,0.4500,1.9440,0.7598,1.3519,0.1644,1142
3,20,10,2,5,3,0.4407,1.9573,0.8017,1.3795,0.1830,1145
3,20,10,2,5,4,0.4452,1.8406,0.6795,1.2600,0.2016,1147
3,20,10,2,5,5,0.4468,1.8918,0.7528,1.3223,0.1699,1148
3,20,10,2,5,10,0.4434,1.9620,0.7998,1.3809,0.1850,1131
3,20,10,2,6,1,0.4380,1.9152,0.7330,1.3241,0.1535,1138
3,20,10,2,6,2,0.4485,1.9895,0.7958,1.3927,0.1707,1143
3,20,10,2,6,3,0.4412,1.8601,0.6864,1.2732,0.1610,1146
3,20,10,2,6,4,0.4603,1.9801,0.7945,1.3873,0.1696,1148
3,20,10,2,6,5,0.4433,2.0164,0.8651,1.4407,0.1705,1149
3,20,10,2,6,10,0.4264,2.0052,0.8135,1.4093,0.1797,1131
3,20,10,2,7,1,0.4349,1.9524,0.7884,1.3704,0.1898,1137
3,20,10,2,7,2,0.4473,1.8289,0.6554,1.2421,0.1922,1142
3,20,10,2,7,3,0.4365,2.0077,0.8696,1.4387,0.1762,1145
3,20,10,2,7,4,0.4490,2.0003,0.8672,1.4338,0.1925,1147
3,20,10,2,7,5,0.4533,1.9201,0.7765,1.3483,0.1832,1148
3,20,10,2,7,10,0.4284,1.8666,0.7082,1.2874,0.1474,1131
3,20,10,2,10,1,0.4279,1.9973,0.8449,1.4211,0.1633,1124
3,20,10,2,10,2,0.4249,1.8720,0.7503,1.3112,0.1833,1129
3,20,10,2,10,3,0.4497,1.9404,0.7651,1.3527,0.1707,1132
3,20,10,2,10,4,0.4292,1.8402,0.7132,1.2767,0.1616,1134
3,20,10,2,10,5,0.4436,1.8722,0.6944,1.2833,0.1556,1135
3,20,10,2,10,10,0.4219,1.9681,0.8257,1.3969,0.1650,1118
3,20,10,2,15,1,0.3960,2.0482,0.8293,1.4388,0.1646,1074
3,20,10,2,15,2,0.4023,1.8942,0.7087,1.3015,0.1675,1078
3,20,10,2,15,3,0.3920,1.9716,0.8008,1.3862,0.1650,1081
3,20,10,2,15,4,0.4085,1.9338,0.7415,1.3376,0.1752,1082
3,20,10,2,15,5,0.3946,1.9931,0.8523,1.4227,0.1540,1083
3,20,10,2,15,10,0.3940,2.0520,0.8313,1.4416,0.1512,1069
3,20,10,3,3,1,0.4359,1.8492,0.6625,1.2559,0.1571,1138
3,20,10,3,3,2,0.4452,1.8858,0.7432,1.3145,0.2016,1143
3,20,10,3,3,3,0.4396,1.9537,0.7597,1.3567,0.1627,1147
3,20,10,3,3,4,0.4542,1.9702,0.7894,1.3798,0.1749,1149
3,20,10,3,3,5,0.4336,1.9340,0.7654,1.3497,0.1511,1150
3,20,10,3,3,10,0.4457,1.9477,0.7286,1.3381,0.1995,1132
3,20,10,3,4,1,0.4300,1.9195,0.7262,1.3229,0.1588,1143
3,20,10,3,4,2,0.4508,1.8870,0.7450,1.3160,0.1923,1148
3,20,10,3,4,3,0.4419,1.8160,0.6598,1.2379,0.1942,1151
3,20,10,3,4,4,0.4404,1.9605,0.8184,1.3895,0.1661,1154
3,20,10,3,4,5,0.4566,1.9906,0.8532,1.4219,0.1657,1154
3,20,10,3,4,10,0.4230,1.9096,0.7267,1.3182,0.1665,1136
3,20,10,3,5,1,0.4509,1.9357,0.7291,1.3324,0.1796,1145
3,20,10,3,5,2,0.4493,1.9437,0.7528,1.3483,0.1607,1151
3,20,10,3,5,3,0.4562,2.0259,0.8595,1.4427,0.1798,1154
3,20,10,3,5,4,0.4448,1.8775,0.7130,1.2953,0.2042,1156
3,20,10,3,5,5,0.4626,1.9129,0.7720,1.3424,0.2014,1157
3,20,10,3,5,10,0.4306,1.8911,0.7134,1.3022,0.1700,1139
3,20,10,3,6,1,0.4476,1.8216,0.6756,1.2486,0.1589,1146
3,20,10,3,6,2,0.4430,1.8316,0.6995,1.2655,0.1539,1151
3,20,10,3,6,3,0.4528,2.0040,0.8809,1.4425,0.2076,1155
3,20,10,3,6,4,0.4638,1.8678,0.7262,1.2970,0.1718,1157
3,20,10,3,6,5,0.4371,1.9531,0.8147,1.3839,0.1796,1158
3,20,10,3,6,10,0.4447,1.8687,0.6979,1.2833,0.1966,1140
3,20,10,3,7,1,0.4415,1.9188,0.7788,1.3488,0.1841,1145
3,20,10,3,7,2,0.4503,1.9282,0.7643,1.3462,0.1636,1151
3,20,10,3,7,3,0.4448,2.0190,0.8852,1.4521,0.1612,1154
3,20,10,3,7,4,0.4504,1.9798,0.8571,1.4185,0.1739,1156
3,20,10,3,7,5,0.4501,1.8289,0.6972,1.2630,0.1716,1157
3,20,10,3,7,10,0.4494,1.9366,0.7739,1.3552,0.1939,1139
3,20,10,3,10,1,0.4316,1.9471,0.8207,1.3839,0.1877,1132
3,20,10,3,10,2,0.4419,1.8760,0.7521,1.3140,0.1852,1137
3,20,10,3,10,3,0.4489,1.9328,0.7986,1.3657,0.1961,1141
3,20,10,3,10,4,0.4361,1.8529,0.7142,1.2836,0.1800,1143
3,20,10,3,10,5,0.4488,2.0094,0.8650,1.4372,0.2034,1143
3,20,10,3,10,10,0.4298,1.9550,0.8145,1.3847,0.1565,1126
3,20,10,3,15,1,0.4031,1.9389,0.7578,1.3483,0.1572,1081
3,20,10,3,15,2,0.4003,1.9014,0.7597,1.3305,0.1338,1085
3,20,10,3,15,3,0.4185,1.9193,0.7339,1.3266,0.1624,1088
3,20,10,3,15,4,0.3921,1.8881,0.7332,1.3107,0.1437,1090
3,20,10,3,15,5,0.4023,2.0357,0.8393,1.4375,0.1632,1090
3,20,10,3,15,10,0.3897,1.9534,0.8020,1.3777,0.1307,1076
3,20,10,4,3,1,0.4472,1.9546,0.7690,1.3618,0.2035,1145
3,20,10,4,3,2,0.4401,1.9693,0.8097,1.3895,0.1714,1150
3,20,10,4,3,3,0.4403,1.9648,0.7712,1.3680,0.1624,1153
3,20,10,4,3,4,0.4589,1.8599,0.6743,1.2671,0.1823,1155
3,20,10,4,3,5,0.4459,1.9118,0.7586,1.3352,0.1568,1156
3,20,10,4,3,10,0.4508,1.9689,0.8038,1.3864,0.2073,1138
3,20,10,4,4,1,0.4398,1.9784,0.7957,1.3871,0.1870,1149
3,20,10,4,4,2,0.4550,1.8993,0.7051,1.3022,0.1682,1154
3,20,10,4,4,3,0.4474,1.9022,0.7827,1.3424,0.1845,1158
3,20,10,4,4,4,0.4596,1.9359,0.7837,1.3598,0.2016,1160
3,20,10,4,4,5,0.4536,2.0281,0.8466,1.4374,0.1658,1161
3,20,10,4,4,10,0.4521,1.8852,0.6912,1.2882,0.1682,1143
3,20,10,4,5,1,0.4349,1.9052,0.7723,1.3387,0.1739,1152
3,20,10,4,5,2,0.4559,1.8801,0.7513,1.3157,0.1876,1157
3,20,10,4,5,3,0.4637,1.9366,0.8068,1.3717,0.1919,1161
3,20,10,4,5,4,0.4490,2.0158,0.8375,1.4267,0.1982,1163
3,20,10,4,5,5,0.4627,1.8881,0.7399,1.3140,0.2135,1164
3,20,10,4,5,10,0.4392,1.9313,0.7616,1.3464,0.1927,1145
3,20,10,4,6,1,0.4516,1.8548,0.7148,1.2848,0.1798,1153
3,20,10,4,6,2,0.4357,1.8867,0.7533,1.3200,0.1624,1158
3,20,10,4,6,3,0.4618,1.9673,0.8550,1.4111,0.1791,1162
3,20,10,4,6,4,0.4524,1.9953,0.8218,1.4085,0.2072,1164
3,20,10,4,6,5,0.4592,1.9562,0.7930,1.3746,0.2051,1165
3,20,10,4,6,10,0.4302,1.8798,0.7432,1.3115,0.1785,1146
3,20,10,4,7,1,0.4523,1.9055,0.7751,1.3403,0.2079,1152
3,20,10,4,7,2,0.4520,1.8322,0.6929,1.2626,0.1926,1157
3,20,10,4,7,3,0.4628,1.8659,0.7353,1.3006,0.1747,1161
3,20,10,4,7,4,0.4558,1.8711,0.7286,1.2999,0.1884,1163
3,20,10,4,7,5,0.4425,1.9665,0.8136,1.3901,0.1658,1164
3,20,10,4,7,10,0.4517,1.9403,0.8003,1.3703,0.1989,1145
3,20,10,4,10,1,0.4351,1.9992,0.8994,1.4493,0.1688,1138
3,20,10,4,10,2,0.4505,1.9767,0.8792,1.4279,0.1948,1143
3,20,10,4,10,3,0.4386,1.9205,0.7890,1.3547,0.1570,1147
3,20,10,4,10,4,0.4528,1.9808,0.8823,1.4316,0.2015,1149
3,20,10,4,10,5,0.4444,1.8108,0.7099,1.2603,0.1769,1150
3,20,10,4,10,10,0.4466,1.9599,0.8432,1.4016,0.1818,1132
3,20,10,4,15,1,0.3995,1.9223,0.7781,1.3502,0.1457,1086
3,20,10,4,15,2,0.4104,1.8341,0.6746,1.2544,0.1437,1090
3,20,10,4,15,3,0.4141,1.9630,0.8331,1.3980,0.1394,1093
3,20,10,4,15,4,0.4147,1.8221,0.6890,1.2555,0.1507,1095
3,20,10,4,15,5,0.4123,1.9547,0.8402,1.3975,0.1616,1096
3,20,10,4,15,10,0.3918,1.9333,0.7563,1.3448,0.1470,1081
3,20,10,5,3,1,0.4527,1.8411,0.6549,1.2480,0.1820,1148
3,20,10,5,3,2,0.4459,1.9903,0.8535,1.4219,0.1555,1153
3,20,10,5,3,3,0.4501,1.9897,0.8505,1.4201,0.2053,1157
3,20,10,5,3,4,0.4529,1.8622,0.7114,1.2868,0.1791,1159
3,20,10,5,3,5,0.4679,1.8323,0.6698,1.2510,0.2007,1160
3,20,10,5,3,10,0.4270,2.0236,0.8524,1.4380,0.1880,1142
3,20,10,5,4,1,0.4520,2.0246,0.8317,1.4281,0.2047,1153
3,20,10,5,4,2,0.4478,1.8371,0.6969,1.2670,0.1969,1158
3,20,10,5,4,3,0.4572,1.8624,0.7123,1.2873,0.1972,1162
3,20,10,5,4,4,0.4630,1.8123,0.6882,1.2503,0.1807,1164
3,20,10,5,4,5,0.4555,1.8733,0.7010,1.2871,0.1999,1165
3,20,10,5,4,10,0.4565,1.8834,0.7086,1.2960,0.1718,1146
3,20,10,5,5,1,0.4489,1.8512,0.7333,1.2923,0.1798,1156
3,20,10,5,5,2,0.4685,1.8498,0.7315,1.2907,0.1831,1161
3,20,10,5,5,3,0.4494,1.8386,0.7074,1.2730,0.1995,1165
3,20,10,5,5,4,0.4622,1.8557,0.7224,1.2890,0.1950,1167
3,20,10,5,5,5,0.4616,1.9293,0.8364,1.3828,0.2017,1168
3,20,10,5,5,10,0.4420,1.9222,0.7611,1.3416,0.1676,1149
3,20,10,5,6,1,0.4401,1.8638,0.7435,1.3036,0.1923,1157
3,20,10,5,6,2,0.4642,1.8737,0.7218,1.2978,0.1702,1162
3,20,10,5,6,3,0.4530,1.9386,0.8543,1.3965,0.1646,1166
3,20,10,5,6,4,0.4550,1.8778,0.7946,1.3362,0.1805,1168
3,20,10,5,6,5,0.4625,1.9103,0.7978,1.3541,0.2146,1169
3,20,10,5,6,10,0.4397,1.9335,0.7901,1.3618,0.1576,1150
3,20,10,5,7,1,0.4573,1.8388,0.7104,1.2746,0.1661,1156
3,20,10,5,7,2,0.4520,1.8017,0.6940,1.2479,0.1716,1161
3,20,10,5,7,3,0.4669,1.8884,0.7932,1.3408,0.1955,1165
3,20,10,5,7,4,0.4564,1.9513,0.8633,1.4073,0.2011,1167
3,20,10,5,7,5,0.4654,1.8683,0.7371,1.3027,0.2153,1168
3,20,10,5,7,10,0.4412,1.8978,0.7573,1.3276,0.1934,1149
3,20,10,5,10,1,0.4436,1.9314,0.8236,1.3775,0.1750,1142
3,20,10,5,10,2,0.4442,1.9291,0.8049,1.3670,0.1835,1147
3,20,10,5,10,3,0.4475,1.9837,0.8903,1.4370,0.1808,1151
3,20,10,5,10,4,0.4550,1.9381,0.8271,1.3826,0.1618,1153
3,20,10,5,10,5,0.4388,1.8339,0.7323,1.2831,0.1653,1154
3,20,10,5,10,10,0.4400,1.8740,0.7497,1.3118,0.1970,1136
3,20,10,5,15,1,0.3952,1.9739,0.8156,1.3948,0.1394,1089
3,20,10,5,15,2,0.4086,1.9408,0.7795,1.3602,0.1441,1093
3,20,10,5,15,3,0.4015,1.9877,0.8715,1.4296,0.1301,1096
3,20,10,5,15,4,0.4257,2.0082,0.8356,1.4219,0.1721,1098
3,20,10,5,15,5,0.4119,1.9725,0.8322,1.4023,0.1718,1099
3,20,10,5,15,10,0.3983,1.9270,0.7798,1.3534,0.1655,1084
3,20,10,6,3,1,0.4446,1.8520,0.6747,1.2634,0.1557,1150
3,20,10,6,3,2,0.4421,1.8621,0.6799,1.2710,0.1976,1155
3,20,10,6,3,3,0.4569,1.8851,0.7500,1.3175,0.1886,1158
3,20,10,6,3,4,0.4564,1.8748,0.7207,1.2977,0.1908,1161
3,20,10,6,3,5,0.4575,1.8826,0.7269,1.3047,0.1677,1161
3,20,10,6,3,10,0.4384,1.8986,0.7268,1.3127,0.1857,1143
3,20,10,6,4,1,0.4588,1.9010,0.7510,1.3260,0.1719,1154
3,20,10,6,4,2,0.4373,1.9168,0.7934,1.3551,0.1681,1159
3,20,10,6,4,3,0.4543,1.9802,0.8285,1.4043,0.1661,1163
3,20,10,6,4,4,0.4460,1.8844,0.7651,1.3247,0.1564,1165
3,20,10,6,4,5,0.4684,1.9847,0.8867,1.4357,0.1990,1166
3,20,10,6,4,10,0.4411,1.8166,0.6583,1.2374,0.1917,1148
3,20,10,6,5,1,0.4571,1.9586,0.8086,1.3836,0.2002,1157
3,20,10,6,5,2,0.4504,1.8128,0.7156,1.2642,0.1695,1162
3,20,10,6,5,3,0.4491,1.9982,0.8797,1.4390,0.2008,1166
3,20,10,6,5,4,0.4573,1.9337,0.7833,1.3585,0.1707,1168
3,20,10,6,5,5,0.4571,1.8126,0.7188,1.2657,0.1758,1169
3,20,10,6,5,10,0.4467,2.0195,0.8748,1.4471,0.1628,1150
3,20,10,6,6,1,0.4384,1.9416,0.8351,1.3883,0.1731,1158
3,20,10,6,6,2,0.4531,1.8362,0.7275,1.2818,0.1728,1163
3,20,10,6,6,3,0.4551,1.9653,0.8885,1.4269,0.1677,1167
3,20,10,6,6,4,0.4682,1.9683,0.8541,1.4112,0.2051,1169
3,20,10,6,6,5,0.4619,1.9083,0.8411,1.3747,0.2150,1170
3,20,10,6,6,10,0.4460,1.9409,0.8097,1.3753,0.1990,1151
3,20,10,6,7,1,0.4537,1.8504,0.7277,1.2890,0.1920,1157
3,20,10,6,7,2,0.4679,1.9186,0.8353,1.3769,0.1999,1162
3,20,10,6,7,3,0.4648,1.8195,0.6934,1.2565,0.1858,1166
3,20,10,6,7,4,0.4487,1.9022,0.8056,1.3539,0.2026,1168
3,20,10,6,7,5,0.4693,1.9164,0.8037,1.3601,0.2115,1169
3,20,10,6,7,10,0.4333,1.8887,0.7760,1.3323,0.1719,1150
3,20,10,6,10,1,0.4446,1.8910,0.8211,1.3561,0.1890,1143
3,20,10,6,10,2,0.4382,1.9126,0.8004,1.3565,0.1804,1148
3,20,10,6,10,3,0.4477,1.8181,0.7535,1.2858,0.1669,1152
3,20,10,6,10,4,0.4387,1.8917,0.8020,1.3468,0.1764,1154
3,20,10,6,10,5,0.4486,1.9034,0.8037,1.3536,0.1762,1155
3,20,10,6,10,10,0.4295,1.8801,0.7775,1.3288,0.1459,1137
3,20,10,6,15,1,0.4000,2.0168,0.8604,1.4386,0.1488,1090
3,20,10,6,15,2,0.4122,1.8625,0.7300,1.2962,0.1679,1094
3,20,10,6,15,3,0.4115,1.8619,0.7797,1.3208,0.1420,1097
3,20,10,6,15,4,0.4073,2.0328,0.8962,1.4645,0.1684,1099
3,20,10,6,15,5,0.4070,1.9803,0.8951,1.4377,0.1441,1100
3,20,10,6,15,10,0.3985,1.9474,0.7730,1.3602,0.1517,1085
3,20,10,8,3,1,0.4395,1.8267,0.7051,1.2659,0.1731,1145
3,20,10,8,3,2,0.4475,1.9949,0.8546,1.4248,0.1640,1150
3,20,10,8,3,3,0.4395,1.9445,0.7690,1.3568,0.1574,1153
3,20,10,8,3,4,0.4513,1.8440,0.6655,1.2547,0.1811,1155
3,20,10,8,3,5,0.4420,1.9694,0.8288,1.3991,0.1790,1156
3,20,10,8,3,10,0.4489,1.8867,0.7513,1.3190,0.1797,1138
3,20,10,8,4,1,0.4417,1.8459,0.7364,1.2911,0.1792,1149
3,20,10,8,4,2,0.4570,1.9458,0.8028,1.3743,0.1632,1154
3,20,10,8,4,3,0.4475,1.8656,0.7797,1.3227,0.1990,1158
3,20,10,8,4,4,0.4544,1.9025,0.7718,1.3372,0.1830,1160
3,20,10,8,4,5,0.4613,1.8955,0.7722,1.3338,0.1991,1161
3,20,10,8,4,10,0.4473,1.8936,0.7374,1.3155,0.1954,1143
3,20,10,8,5,1,0.4430,1.9579,0.8104,1.3841,0.1963,1152
3,20,10,8,5,2,0.4510,1.9627,0.8334,1.3981,0.2013,1157
3,20,10,8,5,3,0.4629,1.8668,0.7376,1.3022,0.1966,1161
3,20,10,8,5,4,0.4520,1.8021,0.7176,1.2598,0.1702,1163
3,20,10,8,5,5,0.4600,1.8284,0.7330,1.2807,0.2100,1164
3,20,10,8,5,10,0.4309,1.8253,0.7181,1.2717,0.1597,1145
3,20,10,8,6,1,0.4487,1.8447,0.7209,1.2828,0.1796,1153
3,20,10,8,6,2,0.4437,1.9854,0.8755,1.4304,0.1723,1158
3,20,10,8,6,3,0.4559,1.9007,0.7982,1.3494,0.2071,1162
3,20,10,8,6,4,0.4547,1.8110,0.7231,1.2671,0.1816,1164
3,20,10,8,6,5,0.4565,1.9032,0.8005,1.3519,0.1915,1165
3,20,10,8,6,10,0.4388,1.8741,0.7453,1.3097,0.1632,1146
3,20,10,8,7,1,0.4428,1.8278,0.6832,1.2555,0.1866,1152
3,20,10,8,7,2,0.4517,1.7973,0.6795,1.2384,0.2084,1157
3,20,10,8,7,3,0.4546,2.0101,0.9070,1.4585,0.1753,1161
3,20,10,8,7,4,0.4554,1.8601,0.7487,1.3044,0.1898,1163
3,20,10,8,7,5,0.4542,1.8313,0.7380,1.2847,0.1636,1164
3,20,10,8,7,10,0.4540,1.9772,0.8383,1.4078,0.1759,1145
3,20,10,8,10,1,0.4307,1.8394,0.7132,1.2763,0.1522,1138
3,20,10,8,10,2,0.4543,1.8124,0.7118,1.2621,0.1623,1143
3,20,10,8,10,3,0.4467,1.9026,0.7988,1.3507,0.1706,1147
3,20,10,8,10,4,0.4481,1.8607,0.7662,1.3135,0.1887,1149
3,20,10,8,10,5,0.4495,1.8467,0.7796,1.3131,0.1941,1150
3,20,10,8,10,10,0.4331,1.8220,0.6924,1.2572,0.1845,1132
3,20,10,8,15,1,0.4144,1.9381,0.8037,1.3709,0.1686,1086
3,20,10,8,15,2,0.4034,2.0188,0.9096,1.4642,0.1713,1090
3,20,10,8,15,3,0.4038,1.9333,0.8143,1.3738,0.1625,1093
3,20,10,8,15,4,0.3940,1.9827,0.8873,1.4350,0.1355,1095
3,20,10,8,15,5,0.4056,1.8325,0.7598,1.2961,0.1484,1096
3,20,10,8,15,10,0.3872,1.9498,0.8293,1.3896,0.1513,1081
3,20,15,1,3,1,0.4580,1.9923,0.7961,1.3942,0.2133,1159
3,20,15,1,3,2,0.4570,1.8826,0.7067,1.2946,0.1636,1164
3,20,15,1,3,3,0.4544,1.8417,0.6861,1.2639,0.2000,1168
3,20,15,1,3,4,0.4577,1.9655,0.8268,1.3962,0.1891,1170
3,20,15,1,3,5,0.4628,1.9692,0.7793,1.3743,0.1694,1171
3,20,15,1,3,10,0.4537,1.8575,0.6652,1.2614,0.1682,1152
3,20,15,1,4,1,0.4497,1.9921,0.8034,1.3977,0.1728,1164
3,20,15,1,4,2,0.4602,1.8527,0.6922,1.2725,0.1747,1169
3,20,15,1,4,3,0.4567,1.8106,0.6529,1.2317,0.1926,1173
3,20,15,1,4,4,0.4732,2.0008,0.8713,1.4361,0.1864,1175
3,20,15,1,4,5,0.4537,1.9064,0.7465,1.3264,0.1952,1176
3,20,15,1,4,10,0.4634,1.8464,0.6808,1.2636,0.1864,1157
3,20,15,1,5,1,0.4619,1.8506,0.6749,1.2627,0.2075,1166
3,20,15,1,5,2,0.4655,1.8662,0.6835,1.2748,0.1827,1172
3,20,15,1,5,3,0.4657,1.9339,0.8129,1.3734,0.1911,1176
3,20,15,1,5,4,0.4672,2.0094,0.8716,1.4405,0.1929,1178
3,20,15,1,5,5,0.4730,1.8253,0.6786,1.2520,0.2205,1179
3,20,15,1,5,10,0.4443,2.0056,0.8376,1.4216,0.1618,1160
3,20,15,1,6,1,0.4636,1.8523,0.7117,1.2820,0.2090,1167
3,20,15,1,6,2,0.4655,1.8947,0.7335,1.3141,0.2112,1173
3,20,15,1,6,3,0.4652,1.9947,0.8941,1.4444,0.1872,1177
3,20,15,1,6,4,0.4593,1.9145,0.7872,1.3509,0.2015,1179
3,20,15,1,6,5,0.4834,1.9032,0.7751,1.3391,0.2246,1180
3,20,15,1,6,10,0.4564,1.8841,0.7328,1.3085,0.1647,1161
3,20,15,1,7,1,0.4578,1.9209,0.7764,1.3487,0.2057,1166
3,20,15,1,7,2,0.4585,1.9403,0.8411,1.3907,0.2031,1172
3,20,15,1,7,3,0.4757,1.8469,0.7359,1.2914,0.2047,1176
3,20,15,1,7,4,0.4713,1.8639,0.7646,1.3143,0.1782,1178
3,20,15,1,7,5,0.4592,1.9426,0.8297,1.3862,0.1677,1179
3,20,15,1,7,10,0.4584,1.8557,0.7023,1.2790,0.1862,1160
3,20,15,1,10,1,0.4343,1.8699,0.7730,1.3214,0.1504,1152
3,20,15,1,10,2,0.4604,1.8237,0.7004,1.2620,0.1696,1158
3,20,15,1,10,3,0.4549,1.8532,0.7458,1.2995,0.2066,1161
3,20,15,1,10,4,0.4692,1.8579,0.7765,1.3172,0.2117,1164
3,20,15,1,10,5,0.4470,1.8263,0.7413,1.2838,0.1688,1164
3,20,15,1,10,10,0.4500,1.8524,0.6861,1.2692,0.1638,1146
3,20,15,1,15,1,0.4112,2.0073,0.8166,1.4119,0.1454,1098
3,20,15,1,15,2,0.4264,1.8815,0.7661,1.3238,0.1468,1102
3,20,15,1,15,3,0.4197,1.8433,0.6932,1.2682,0.1539,1105
3,20,15,1,15,4,0.4196,1.9882,0.8630,1.4256,0.1406,1107
3,20,15,1,15,5,0.4210,1.8567,0.7016,1.2792,0.1752,1108
3,20,15,1,15,10,0.4130,1.8946,0.7254,1.3100,0.1559,1092
3,20,15,2,3,1,0.4565,1.9080,0.7695,1.3387,0.2091,1171
3,20,15,2,3,2,0.4697,1.8912,0.6988,1.2950,0.2003,1176
3,20,15,2,3,3,0.4713,2.0021,0.8627,1.4324,0.2058,1180
3,20,15,2,3,4,0.4600,1.9835,0.8225,1.4030,0.1876,1183
3,20,15,2,3,5,0.4794,1.8703,0.7383,1.3043,0.2235,1184
3,20,15,2,3,10,0.4535,2.0048,0.8229,1.4139,0.1632,1164
3,20,15,2,4,1,0.4785,1.9045,0.7699,1.3372,0.2047,1176
3,20,15,2,4,2,0.4541,1.9546,0.8418,1.3982,0.1922,1181
3,20,15,2,4,3,0.4663,1.7933,0.6958,1.2445,0.1877,1186
3,20,15,2,4,4,0.4671,1.9437,0.7749,1.3593,0.2075,1188
3,20,15,2,4,5,0.4756,1.9069,0.7542,1.3306,0.2233,1189
3,20,15,2,4,10,0.4671,1.9272,0.7753,1.3513,0.1867,1169
3,20,15,2,5,1,0.4732,2.0181,0.8673,1.4427,0.1780,1179
3,20,15,2,5,2,0.4856,1.8472,0.6896,1.2684,0.2230,1185
3,20,15,2,5,3,0.4636,1.9806,0.8656,1.4231,0.1964,1189
3,20,15,2,5,4,0.4750,1.9206,0.7976,1.3591,0.1770,1191
3,20,15,2,5,5,0.4647,1.9524,0.8506,1.4015,0.2069,1192
3,20,15,2,5,10,0.4674,1.8349,0.7195,1.2772,0.1802,1172
3,20,15,2,6,1,0.4608,1.8551,0.7323,1.2937,0.1661,1180
3,20,15,2,6,2,0.4712,2.0012,0.8504,1.4258,0.1762,1186
3,20,15,2,6,3,0.4618,2.0098,0.9074,1.4586,0.2145,1190
3,20,15,2,6,4,0.4772,1.8812,0.8020,1.3416,0.1819,1192
3,20,15,2,6,5,0.4671,2.0110,0.8708,1.4409,0.1949,1193
3,20,15,2,6,10,0.4558,1.9137,0.7844,1.3491,0.1702,1173
3,20,15,2,7,1,0.4779,1.9214,0.8058,1.3636,0.1907,1179
3,20,15,2,7,2,0.4647,1.9032,0.7584,1.3308,0.1693,1185
3,20,15,2,7,3,0.4718,1.9717,0.8274,1.3995,0.1736,1189
3,20,15,2,7,4,0.4695,1.8203,0.7121,1.2662,0.2103,1191
3,20,15,2,7,5,0.4892,1.7949,0.6937,1.2443,0.2178,1192
3,20,15,2,7,10,0.4644,1.8551,0.7153,1.2852,0.1869,1172
3,20,15,2,10,1,0.4547,1.8914,0.8124,1.3519,0.2101,1164
3,20,15,2,10,2,0.4536,1.8800,0.7543,1.3172,0.2038,1170
