u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
5,3,10,4,4,1,0.6390,0.9549,0.6454,0.8001,0.3257,1260
5,3,10,4,4,2,0.6763,0.5993,0.8820,0.7406,0.3651,1263
5,3,10,4,4,3,0.6555,0.8692,0.6309,0.7501,0.3424,1264
5,3,10,4,4,4,0.6689,0.6490,0.8011,0.7250,0.3620,1263
5,3,10,4,4,5,0.6497,0.9425,0.6098,0.7762,0.3504,1260
5,3,10,4,4,10,0.6279,0.7557,0.8816,0.8187,0.3429,1215
5,3,10,4,5,1,0.6652,0.8384,0.6959,0.7671,0.3845,1267
5,3,10,4,5,2,0.6640,0.6742,0.8172,0.7457,0.3643,1270
5,3,10,4,5,3,0.6710,0.7929,0.6608,0.7269,0.3902,1271
5,3,10,4,5,4,0.6695,0.8871,0.6461,0.7666,0.3441,1270
5,3,10,4,5,5,0.6804,0.7907,0.6974,0.7440,0.3984,1267
5,3,10,4,5,10,0.6057,0.8062,0.8430,0.8246,0.3122,1221
5,3,10,4,6,1,0.6768,0.9165,0.5231,0.7198,0.3699,1271
5,3,10,4,6,2,0.6709,0.7700,0.7131,0.7416,0.3694,1274
5,3,10,4,6,3,0.6868,0.8060,0.6462,0.7261,0.3675,1275
5,3,10,4,6,4,0.6544,0.6241,0.8745,0.7493,0.3354,1274
5,3,10,4,6,5,0.6836,0.7517,0.6649,0.7083,0.3887,1271
5,3,10,4,6,10,0.6208,0.9054,0.6797,0.7925,0.3168,1224
5,3,10,4,7,1,0.6689,0.8842,0.5831,0.7337,0.3827,1272
5,3,10,4,7,2,0.6661,0.6210,0.8788,0.7499,0.3605,1276
5,3,10,4,7,3,0.6678,0.7551,0.7033,0.7292,0.3688,1277
5,3,10,4,7,4,0.6835,0.6460,0.8341,0.7400,0.4007,1276
5,3,10,4,7,5,0.6649,0.7844,0.6852,0.7348,0.3647,1272
5,3,10,4,7,10,0.6307,0.7826,0.8513,0.8169,0.3361,1226
5,3,10,4,10,1,0.6491,0.9005,0.6345,0.7675,0.3603,1260
5,3,10,4,10,2,0.6686,0.6463,0.8096,0.7280,0.3661,1263
5,3,10,4,10,3,0.6445,0.7878,0.7580,0.7729,0.3358,1264
5,3,10,4,10,4,0.6742,0.7221,0.7949,0.7585,0.3612,1263
5,3,10,4,10,5,0.6462,0.5754,0.9740,0.7747,0.3556,1260
5,3,10,4,10,10,0.6143,0.7185,0.8854,0.8020,0.3318,1215
5,3,10,4,15,1,0.5928,1.0412,0.6717,0.8565,0.2824,1194
5,3,10,4,15,2,0.6082,0.8646,0.8386,0.8516,0.2936,1197
5,3,10,4,15,3,0.5990,1.0497,0.6590,0.8544,0.3099,1198
5,3,10,4,15,4,0.6012,0.8080,0.8580,0.8330,0.3143,1197
5,3,10,4,15,5,0.5980,0.7270,0.9587,0.8428,0.2927,1194
5,3,10,4,15,10,0.5674,0.7744,1.0301,0.9022,0.2900,1158
5,3,10,5,3,1,0.6620,0.6990,0.8172,0.7581,0.3378,1264
5,3,10,5,3,2,0.6448,0.6680,0.9290,0.7985,0.3258,1267
5,3,10,5,3,3,0.6774,0.7437,0.7434,0.7436,0.3812,1268
5,3,10,5,3,4,0.6636,0.6506,0.8326,0.7416,0.3490,1267
5,3,10,5,3,5,0.6778,0.7623,0.6769,0.7196,0.3962,1264
5,3,10,5,3,10,0.6174,0.6537,0.9786,0.8161,0.3170,1218
5,3,10,5,4,1,0.6730,0.8546,0.6649,0.7597,0.3861,1273
5,3,10,5,4,2,0.6777,0.9292,0.5710,0.7501,0.3913,1277
5,3,10,5,4,3,0.6773,0.6041,0.8545,0.7293,0.3964,1278
5,3,10,5,4,4,0.6776,0.9042,0.5573,0.7308,0.3571,1277
5,3,10,5,4,5,0.6641,0.8957,0.6130,0.7543,0.3745,1273
5,3,10,5,4,10,0.6315,0.7540,0.8251,0.7896,0.3065,1227
5,3,10,5,5,1,0.6723,0.7676,0.7562,0.7619,0.3714,1281
5,3,10,5,5,2,0.6985,0.7862,0.6363,0.7112,0.4054,1284
5,3,10,5,5,3,0.6666,0.9266,0.6125,0.7696,0.3694,1285
5,3,10,5,5,4,0.6829,0.8345,0.6531,0.7438,0.3954,1284
5,3,10,5,5,5,0.6683,0.9040,0.5917,0.7479,0.3883,1281
5,3,10,5,5,10,0.6360,0.9389,0.6110,0.7749,0.3554,1233
5,3,10,5,6,1,0.6690,0.7761,0.7520,0.7641,0.3667,1285
5,3,10,5,6,2,0.6938,0.5915,0.7885,0.6900,0.3888,1289
5,3,10,5,6,3,0.6897,0.8349,0.5856,0.7102,0.3845,1290
5,3,10,5,6,4,0.6842,0.8378,0.5728,0.7053,0.4009,1289
5,3,10,5,6,5,0.6878,0.8525,0.5974,0.7250,0.3826,1285
5,3,10,5,6,10,0.6256,0.8175,0.8229,0.8202,0.3058,1236
5,3,10,5,7,1,0.6839,0.8630,0.6011,0.7321,0.3718,1287
5,3,10,5,7,2,0.6807,0.5897,0.8225,0.7061,0.3590,1290
5,3,10,5,7,3,0.6888,0.8680,0.5853,0.7266,0.3657,1292
5,3,10,5,7,4,0.6845,0.8892,0.5707,0.7300,0.3569,1290
5,3,10,5,7,5,0.6899,0.6422,0.7424,0.6923,0.3658,1287
5,3,10,5,7,10,0.6247,0.7770,0.8067,0.7919,0.3362,1238
5,3,10,5,10,1,0.6682,0.5670,0.9464,0.7567,0.3469,1273
5,3,10,5,10,2,0.6681,0.7778,0.7463,0.7620,0.3779,1277
5,3,10,5,10,3,0.6766,0.8348,0.6138,0.7243,0.3671,1278
5,3,10,5,10,4,0.6798,0.9299,0.5373,0.7336,0.3801,1277
5,3,10,5,10,5,0.6656,0.5541,0.9138,0.7340,0.3390,1273
5,3,10,5,10,10,0.6276,0.7404,0.8398,0.7901,0.3239,1227
5,3,10,5,15,1,0.5975,0.8000,0.8508,0.8254,0.2860,1205
5,3,10,5,15,2,0.6116,0.6622,1.0206,0.8414,0.2912,1208
5,3,10,5,15,3,0.6024,0.6879,0.9484,0.8181,0.3099,1208
5,3,10,5,15,4,0.6291,0.8067,0.7906,0.7986,0.3046,1208
5,3,10,5,15,5,0.5965,0.7940,0.8886,0.8413,0.3135,1205
5,3,10,5,15,10,0.5870,0.6648,1.0187,0.8417,0.2956,1168
5,3,10,6,3,1,0.6667,0.6511,0.8171,0.7341,0.3534,1273
5,3,10,6,3,2,0.6740,0.8298,0.6112,0.7205,0.3470,1277
5,3,10,6,3,3,0.6723,0.8804,0.6061,0.7432,0.3817,1278
5,3,10,6,3,4,0.6727,0.6322,0.8904,0.7613,0.3838,1277
5,3,10,6,3,5,0.6744,0.8937,0.5885,0.7411,0.3653,1273
5,3,10,6,3,10,0.6213,0.6414,1.0144,0.8279,0.3038,1227
5,3,10,6,4,1,0.6959,0.7698,0.6509,0.7103,0.3767,1284
5,3,10,6,4,2,0.6715,0.5458,0.9216,0.7337,0.3590,1287
5,3,10,6,4,3,0.7003,0.8718,0.5448,0.7083,0.3961,1289
5,3,10,6,4,4,0.6827,0.6518,0.7683,0.7100,0.3783,1287
5,3,10,6,4,5,0.6832,0.8416,0.6193,0.7304,0.3662,1284
5,3,10,6,4,10,0.6369,0.8391,0.7007,0.7699,0.3342,1235
5,3,10,6,5,1,0.6997,0.5550,0.8477,0.7013,0.3959,1291
5,3,10,6,5,2,0.6977,0.7889,0.5998,0.6943,0.3761,1295
5,3,10,6,5,3,0.6879,0.8824,0.5694,0.7259,0.3860,1296
5,3,10,6,5,4,0.6914,0.9299,0.5360,0.7329,0.3754,1295
5,3,10,6,5,5,0.6785,0.8068,0.6236,0.7152,0.3857,1291
5,3,10,6,5,10,0.6505,0.6927,0.8951,0.7939,0.3517,1241
5,3,10,6,6,1,0.6755,0.8720,0.6029,0.7374,0.3538,1296
5,3,10,6,6,2,0.7099,0.8455,0.5444,0.6949,0.3991,1300
5,3,10,6,6,3,0.6788,0.5907,0.9023,0.7465,0.3584,1301
5,3,10,6,6,4,0.7007,0.7847,0.6192,0.7020,0.4207,1300
5,3,10,6,6,5,0.6908,0.7073,0.7060,0.7066,0.3739,1296
5,3,10,6,6,10,0.6542,0.7493,0.8271,0.7882,0.3500,1245
5,3,10,6,7,1,0.6828,0.7696,0.6376,0.7036,0.3880,1298
5,3,10,6,7,2,0.6933,0.7195,0.6967,0.7081,0.3806,1301
5,3,10,6,7,3,0.6907,0.7323,0.7296,0.7310,0.3743,1303
5,3,10,6,7,4,0.6897,0.5546,0.8980,0.7263,0.4031,1301
5,3,10,6,7,5,0.6923,0.7508,0.6320,0.6914,0.4033,1298
5,3,10,6,7,10,0.6411,0.8204,0.7526,0.7865,0.3232,1246
5,3,10,6,10,1,0.6885,0.7382,0.6529,0.6955,0.3649,1284
5,3,10,6,10,2,0.6666,0.5611,0.9455,0.7533,0.3603,1287
5,3,10,6,10,3,0.6913,0.6001,0.8666,0.7334,0.3620,1289
5,3,10,6,10,4,0.6825,0.8570,0.6108,0.7339,0.3955,1287
5,3,10,6,10,5,0.6808,0.9175,0.5682,0.7428,0.3933,1284
5,3,10,6,10,10,0.6329,0.8796,0.7463,0.8130,0.3245,1235
5,3,10,6,15,1,0.6110,0.6828,0.9559,0.8193,0.3234,1213
5,3,10,6,15,2,0.6240,0.6465,1.0133,0.8299,0.3016,1215
5,3,10,6,15,3,0.6092,0.6680,0.9588,0.8134,0.3056,1216
5,3,10,6,15,4,0.6296,1.0127,0.6156,0.8142,0.3051,1215
5,3,10,6,15,5,0.6123,1.0410,0.6467,0.8439,0.2888,1213
5,3,10,6,15,10,0.5908,0.9894,0.7289,0.8591,0.3144,1175
5,3,10,8,3,1,0.6601,0.9583,0.5702,0.7642,0.3690,1282
5,3,10,8,3,2,0.6974,0.8455,0.5136,0.6796,0.3788,1285
5,3,10,8,3,3,0.6768,0.5211,0.9078,0.7145,0.3967,1286
5,3,10,8,3,4,0.6862,0.8456,0.5814,0.7135,0.3793,1285
5,3,10,8,3,5,0.6705,0.9256,0.5871,0.7564,0.3549,1282
5,3,10,8,3,10,0.6499,0.6853,0.8242,0.7548,0.3375,1233
5,3,10,8,4,1,0.6904,0.7089,0.7504,0.7296,0.3653,1292
5,3,10,8,4,2,0.6898,0.6183,0.8361,0.7272,0.4063,1296
5,3,10,8,4,3,0.6818,0.6869,0.7790,0.7329,0.3525,1297
5,3,10,8,4,4,0.6934,0.6465,0.7648,0.7057,0.3867,1296
5,3,10,8,4,5,0.6898,0.6860,0.7412,0.7136,0.3872,1292
5,3,10,8,4,10,0.6386,0.5905,0.9357,0.7631,0.3391,1242
5,3,10,8,5,1,0.6964,0.8391,0.5676,0.7034,0.3740,1300
5,3,10,8,5,2,0.6798,0.8750,0.6171,0.7460,0.3754,1304
5,3,10,8,5,3,0.7064,0.4660,0.8596,0.6628,0.4163,1305
5,3,10,8,5,4,0.6945,0.8019,0.6404,0.7211,0.3930,1304
5,3,10,8,5,5,0.7129,0.5536,0.8450,0.6993,0.4200,1300
5,3,10,8,5,10,0.6409,0.5836,0.9498,0.7667,0.3508,1248
5,3,10,8,6,1,0.7142,0.5715,0.7561,0.6638,0.4335,1305
5,3,10,8,6,2,0.6927,0.8351,0.6110,0.7231,0.4115,1309
5,3,10,8,6,3,0.7088,0.6987,0.6366,0.6677,0.3959,1310
5,3,10,8,6,4,0.7021,0.4866,0.8549,0.6707,0.4208,1309
5,3,10,8,6,5,0.6990,0.5041,0.8960,0.7001,0.3841,1305
5,3,10,8,6,10,0.6528,0.8714,0.6225,0.7469,0.3511,1252
5,3,10,8,7,1,0.6992,0.7034,0.6638,0.6836,0.3831,1307
5,3,10,8,7,2,0.7080,0.7116,0.6860,0.6988,0.4176,1311
5,3,10,8,7,3,0.6963,0.5920,0.8322,0.7121,0.3838,1312
5,3,10,8,7,4,0.7215,0.8244,0.5038,0.6641,0.4244,1311
5,3,10,8,7,5,0.6865,0.7226,0.7281,0.7253,0.4026,1307
5,3,10,8,7,10,0.6653,0.6258,0.8765,0.7511,0.3598,1254
5,3,10,8,10,1,0.6729,0.5826,0.9242,0.7534,0.3490,1292
5,3,10,8,10,2,0.6947,0.5189,0.8646,0.6918,0.3824,1296
5,3,10,8,10,3,0.6968,0.8648,0.5782,0.7215,0.3894,1297
5,3,10,8,10,4,0.6948,0.6197,0.7637,0.6917,0.3950,1296
5,3,10,8,10,5,0.6869,0.7176,0.6769,0.6973,0.3944,1292
5,3,10,8,10,10,0.6397,0.8847,0.6916,0.7881,0.3596,1242
5,3,10,8,15,1,0.6360,0.6180,0.9152,0.7666,0.3552,1219
5,3,10,8,15,2,0.6088,0.6385,1.0272,0.8329,0.3060,1222
5,3,10,8,15,3,0.6307,0.6836,0.8790,0.7813,0.3464,1223
5,3,10,8,15,4,0.6154,0.7983,0.8083,0.8033,0.2891,1222
5,3,10,8,15,5,0.6343,0.6240,0.9362,0.7801,0.3519,1219
5,3,10,8,15,10,0.5756,1.0262,0.7062,0.8662,0.2901,1180
5,3,15,1,3,1,0.5578,0.8880,0.8964,0.8922,0.2683,1152
5,3,15,1,3,2,0.5644,0.7928,1.0135,0.9032,0.2756,1154
5,3,15,1,3,3,0.5637,1.0423,0.7807,0.9115,0.2539,1155
5,3,15,1,3,4,0.5667,0.9849,0.7592,0.8721,0.2542,1154
5,3,15,1,3,5,0.5565,1.0718,0.7233,0.8975,0.2655,1152
5,3,15,1,3,10,0.5351,0.8686,0.9508,0.9097,0.2361,1120
5,3,15,1,4,1,0.5626,0.7307,1.0441,0.8874,0.2846,1158
5,3,15,1,4,2,0.5839,0.8173,0.9115,0.8644,0.2880,1161
5,3,15,1,4,3,0.5523,0.8765,0.9630,0.9198,0.2707,1161
5,3,15,1,4,4,0.5687,1.0200,0.7608,0.8904,0.2541,1161
5,3,15,1,4,5,0.5491,1.0552,0.7809,0.9180,0.2689,1158
5,3,15,1,4,10,0.5367,1.0255,0.8246,0.9250,0.2546,1126
5,3,15,1,5,1,0.5618,1.0554,0.6967,0.8760,0.2753,1163
5,3,15,1,5,2,0.5848,0.8938,0.8135,0.8537,0.2787,1165
5,3,15,1,5,3,0.5728,0.7366,0.9838,0.8602,0.2590,1166
5,3,15,1,5,4,0.5714,1.0670,0.7256,0.8963,0.2580,1165
5,3,15,1,5,5,0.5697,1.0587,0.6939,0.8763,0.2892,1163
5,3,15,1,5,10,0.5410,0.8617,1.0220,0.9418,0.2297,1131
5,3,15,1,6,1,0.5821,0.6940,1.0169,0.8555,0.2869,1166
5,3,15,1,6,2,0.5670,0.9509,0.7917,0.8713,0.2730,1168
5,3,15,1,6,3,0.5942,0.9444,0.7475,0.8459,0.3148,1169
5,3,15,1,6,4,0.5596,0.8946,0.9051,0.8999,0.2745,1168
5,3,15,1,6,5,0.5811,0.7613,1.0100,0.8857,0.2640,1166
5,3,15,1,6,10,0.5296,0.9539,0.8787,0.9163,0.2417,1133
5,3,15,1,7,1,0.5865,0.6561,1.0168,0.8364,0.3004,1167
5,3,15,1,7,2,0.5743,0.8263,0.9089,0.8676,0.2526,1169
5,3,15,1,7,3,0.5727,0.7073,1.0523,0.8798,0.2905,1170
5,3,15,1,7,4,0.5816,0.7832,0.9062,0.8447,0.2912,1169
5,3,15,1,7,5,0.5678,1.0044,0.7388,0.8716,0.2664,1167
5,3,15,1,7,10,0.5402,1.1319,0.7474,0.9397,0.2716,1134
5,3,15,1,10,1,0.5585,1.0771,0.6972,0.8871,0.2422,1158
5,3,15,1,10,2,0.5842,0.8299,0.9197,0.8748,0.2963,1161
5,3,15,1,10,3,0.5641,0.8802,0.8995,0.8899,0.2716,1161
5,3,15,1,10,4,0.5850,0.8739,0.8170,0.8454,0.2954,1161
5,3,15,1,10,5,0.5632,0.8166,0.9991,0.9078,0.2598,1158
5,3,15,1,10,10,0.5532,0.9171,0.8544,0.8857,0.2772,1126
5,3,15,1,15,1,0.5141,0.8056,1.1311,0.9684,0.2425,1111
5,3,15,1,15,2,0.5316,0.8169,1.0115,0.9142,0.2284,1113
5,3,15,1,15,3,0.5215,0.9831,0.9081,0.9456,0.2214,1113
5,3,15,1,15,4,0.5331,1.0109,0.8179,0.9144,0.2369,1113
5,3,15,1,15,5,0.5342,0.8591,1.0112,0.9351,0.2306,1111
5,3,15,1,15,10,0.4976,1.0755,0.8385,0.9570,0.2280,1083
5,3,15,2,3,1,0.5779,0.8250,0.9530,0.8890,0.3047,1169
5,3,15,2,3,2,0.5779,0.9621,0.8005,0.8813,0.2968,1171
5,3,15,2,3,3,0.5939,0.7736,0.9763,0.8749,0.3149,1172
5,3,15,2,3,4,0.5734,0.7883,0.9668,0.8775,0.2861,1171
5,3,15,2,3,5,0.5812,0.6904,1.0321,0.8613,0.2960,1169
5,3,15,2,3,10,0.5490,0.8544,0.9759,0.9151,0.2710,1136
5,3,15,2,4,1,0.5901,0.9368,0.7646,0.8507,0.2705,1176
5,3,15,2,4,2,0.5824,0.9424,0.7935,0.8680,0.2989,1178
5,3,15,2,4,3,0.5939,0.8909,0.8146,0.8528,0.2883,1179
5,3,15,2,4,4,0.5859,0.8331,0.8627,0.8479,0.2993,1178
5,3,15,2,4,5,0.5888,0.9903,0.6914,0.8408,0.2851,1176
5,3,15,2,4,10,0.5538,0.8803,0.9044,0.8923,0.2836,1142
5,3,15,2,5,1,0.5774,1.0942,0.6954,0.8948,0.2791,1181
5,3,15,2,5,2,0.5939,0.8074,0.8953,0.8513,0.2956,1183
5,3,15,2,5,3,0.5857,0.8417,0.8640,0.8528,0.2994,1184
5,3,15,2,5,4,0.5914,0.8414,0.8597,0.8505,0.2860,1183
5,3,15,2,5,5,0.5736,1.0222,0.7691,0.8957,0.2996,1181
5,3,15,2,5,10,0.5553,0.7606,1.0300,0.8953,0.2477,1147
5,3,15,2,6,1,0.5825,0.9651,0.7274,0.8462,0.2865,1184
5,3,15,2,6,2,0.5994,0.8634,0.8056,0.8345,0.3114,1186
5,3,15,2,6,3,0.5867,0.9177,0.7676,0.8426,0.3038,1187
5,3,15,2,6,4,0.5835,0.9307,0.8357,0.8832,0.2650,1186
5,3,15,2,6,5,0.5894,0.7576,0.9979,0.8777,0.2676,1184
5,3,15,2,6,10,0.5488,1.1226,0.7503,0.9364,0.2495,1149
5,3,15,2,7,1,0.6003,0.7480,0.9852,0.8666,0.3121,1185
5,3,15,2,7,2,0.5803,0.6467,1.0464,0.8466,0.3060,1187
5,3,15,2,7,3,0.6018,0.9647,0.7635,0.8641,0.3179,1188
5,3,15,2,7,4,0.5810,0.7520,1.0172,0.8846,0.2913,1187
5,3,15,2,7,5,0.5985,0.6857,1.0388,0.8622,0.3086,1185
5,3,15,2,7,10,0.5424,1.0090,0.7900,0.8995,0.2634,1150
5,3,15,2,10,1,0.5937,1.0184,0.7176,0.8680,0.2799,1176
5,3,15,2,10,2,0.5831,0.7266,1.0474,0.8870,0.2707,1178
5,3,15,2,10,3,0.5804,0.7228,0.9865,0.8547,0.2876,1179
5,3,15,2,10,4,0.5745,0.7730,0.9680,0.8705,0.2626,1178
5,3,15,2,10,5,0.5891,0.9159,0.7866,0.8512,0.3022,1176
5,3,15,2,10,10,0.5569,0.9827,0.7908,0.8868,0.2666,1142
5,3,15,2,15,1,0.5349,0.9468,0.9044,0.9256,0.2560,1126
5,3,15,2,15,2,0.5442,0.8437,0.9665,0.9051,0.2332,1128
5,3,15,2,15,3,0.5356,1.0128,0.8078,0.9103,0.2641,1128
5,3,15,2,15,4,0.5527,0.8048,1.0315,0.9181,0.2716,1128
5,3,15,2,15,5,0.5276,1.1471,0.7621,0.9546,0.2448,1126
5,3,15,2,15,10,0.5191,0.7386,1.1295,0.9341,0.2240,1097
5,3,15,3,3,1,0.5848,0.9931,0.6909,0.8420,0.2688,1184
5,3,15,3,3,2,0.5928,0.9735,0.7527,0.8631,0.2702,1187
5,3,15,3,3,3,0.5957,0.9772,0.7690,0.8731,0.3083,1188
5,3,15,3,3,4,0.5879,1.0242,0.6626,0.8434,0.2734,1187
5,3,15,3,3,5,0.5864,0.8342,0.9337,0.8839,0.2934,1184
5,3,15,3,3,10,0.5536,1.1191,0.7314,0.9252,0.2635,1150
5,3,15,3,4,1,0.6044,0.8698,0.8271,0.8484,0.2803,1192
5,3,15,3,4,2,0.5912,0.8701,0.7992,0.8346,0.3037,1194
5,3,15,3,4,3,0.6099,1.0387,0.6654,0.8521,0.3331,1195
5,3,15,3,4,4,0.5865,0.8843,0.8445,0.8644,0.2840,1194
5,3,15,3,4,5,0.5983,1.0336,0.6922,0.8629,0.3077,1192
5,3,15,3,4,10,0.5556,0.8550,0.9751,0.9151,0.2804,1156
5,3,15,3,5,1,0.6121,1.0387,0.6605,0.8496,0.3235,1197
5,3,15,3,5,2,0.5990,0.7739,0.9329,0.8534,0.3143,1199
5,3,15,3,5,3,0.6143,0.8117,0.8614,0.8365,0.3135,1200
5,3,15,3,5,4,0.6109,0.6124,1.0101,0.8112,0.2860,1199
5,3,15,3,5,5,0.6077,0.7978,0.8374,0.8176,0.2916,1197
5,3,15,3,5,10,0.5778,0.7435,1.0154,0.8795,0.2915,1161
5,3,15,3,6,1,0.6001,0.7374,0.9832,0.8603,0.2929,1200
5,3,15,3,6,2,0.6075,1.0047,0.6502,0.8274,0.3069,1203
5,3,15,3,6,3,0.6058,0.8312,0.7922,0.8117,0.2910,1204
5,3,15,3,6,4,0.6136,0.6982,0.9654,0.8318,0.3220,1203
5,3,15,3,6,5,0.6015,0.7688,0.8673,0.8180,0.3148,1200
5,3,15,3,6,10,0.5886,1.0165,0.7455,0.8810,0.2867,1164
5,3,15,3,7,1,0.5923,1.0271,0.6550,0.8410,0.2898,1201
5,3,15,3,7,2,0.6175,1.0016,0.6509,0.8263,0.3155,1204
5,3,15,3,7,3,0.5947,0.9855,0.7183,0.8519,0.2885,1205
5,3,15,3,7,4,0.6103,0.9504,0.6875,0.8190,0.3191,1204
5,3,15,3,7,5,0.6121,0.7808,0.8629,0.8218,0.3219,1201
5,3,15,3,7,10,0.5775,0.8150,0.8967,0.8559,0.2845,1165
5,3,15,3,10,1,0.6061,0.8553,0.7899,0.8226,0.3176,1192
5,3,15,3,10,2,0.5891,0.9741,0.7176,0.8458,0.2919,1194
5,3,15,3,10,3,0.6132,0.9057,0.7438,0.8247,0.3264,1195
5,3,15,3,10,4,0.5977,1.0506,0.6618,0.8562,0.2768,1194
5,3,15,3,10,5,0.6094,0.7015,0.9978,0.8496,0.3013,1192
5,3,15,3,10,10,0.5549,1.0541,0.7141,0.8841,0.2851,1156
5,3,15,3,15,1,0.5621,0.8894,0.8723,0.8808,0.2690,1139
5,3,15,3,15,2,0.5352,0.8115,1.0766,0.9441,0.2543,1141
5,3,15,3,15,3,0.5573,0.9587,0.8127,0.8857,0.2422,1142
5,3,15,3,15,4,0.5411,0.7319,1.1007,0.9163,0.2578,1141
5,3,15,3,15,5,0.5480,0.8883,0.9291,0.9087,0.2441,1139
5,3,15,3,15,10,0.5227,0.9060,1.0159,0.9610,0.2288,1109
5,3,15,4,3,1,0.5971,0.7876,0.8820,0.8348,0.3132,1197
5,3,15,4,3,2,0.6200,0.8119,0.7933,0.8026,0.3294,1200
5,3,15,4,3,3,0.5997,1.0353,0.6394,0.8374,0.2895,1201
5,3,15,4,3,4,0.6194,0.8811,0.7464,0.8138,0.3152,1200
5,3,15,4,3,5,0.5865,0.9706,0.7282,0.8494,0.2983,1197
5,3,15,4,3,10,0.5723,0.8585,0.8714,0.8650,0.2832,1161
5,3,15,4,4,1,0.5916,0.8441,0.8401,0.8421,0.2885,1205
5,3,15,4,4,2,0.6128,0.9805,0.6979,0.8392,0.3218,1208
5,3,15,4,4,3,0.6048,0.6925,0.9878,0.8401,0.3181,1209
5,3,15,4,4,4,0.6087,0.7864,0.9197,0.8531,0.2921,1208
5,3,15,4,4,5,0.6074,0.8875,0.8046,0.8461,0.3240,1205
5,3,15,4,4,10,0.5710,0.9162,0.8497,0.8830,0.2694,1168
5,3,15,4,5,1,0.6209,0.7922,0.8268,0.8095,0.3061,1211
5,3,15,4,5,2,0.6125,0.7699,0.8374,0.8037,0.3334,1213
5,3,15,4,5,3,0.6285,0.7746,0.7909,0.7828,0.3446,1214
5,3,15,4,5,4,0.6040,0.9719,0.6836,0.8277,0.3091,1213
5,3,15,4,5,5,0.6235,0.8699,0.7315,0.8007,0.3339,1211
5,3,15,4,5,10,0.5651,0.9255,0.8197,0.8726,0.2826,1173
5,3,15,4,6,1,0.6228,0.6518,0.9456,0.7987,0.3097,1214
5,3,15,4,6,2,0.6144,0.9655,0.7238,0.8447,0.2887,1217
5,3,15,4,6,3,0.6349,0.7197,0.8275,0.7736,0.3510,1218
5,3,15,4,6,4,0.6107,0.9114,0.7919,0.8517,0.2875,1217
5,3,15,4,6,5,0.6130,0.7136,0.9621,0.8379,0.2968,1214
5,3,15,4,6,10,0.5874,1.0301,0.6931,0.8616,0.2861,1176
5,3,15,4,7,1,0.6208,0.9799,0.6622,0.8210,0.2961,1215
5,3,15,4,7,2,0.6354,0.6814,0.9031,0.7923,0.3358,1218
5,3,15,4,7,3,0.6109,0.7789,0.9011,0.8400,0.2886,1219
5,3,15,4,7,4,0.6320,0.9478,0.6127,0.7802,0.3436,1218
5,3,15,4,7,5,0.5994,0.8106,0.8517,0.8312,0.3135,1215
5,3,15,4,7,10,0.5836,0.8182,0.8998,0.8590,0.3027,1177
5,3,15,4,10,1,0.6041,0.8676,0.8416,0.8546,0.3249,1205
5,3,15,4,10,2,0.6141,0.8666,0.8172,0.8419,0.3246,1208
5,3,15,4,10,3,0.6030,0.8563,0.7837,0.8200,0.2863,1209
5,3,15,4,10,4,0.6162,0.8009,0.8738,0.8374,0.3370,1208
5,3,15,4,10,5,0.6070,1.0088,0.6287,0.8188,0.2924,1205
5,3,15,4,10,10,0.5737,0.8403,0.9273,0.8838,0.2786,1168
5,3,15,4,15,1,0.5706,0.7076,1.0688,0.8882,0.2693,1150
5,3,15,4,15,2,0.5473,1.0967,0.7341,0.9154,0.2712,1152
5,3,15,4,15,3,0.5783,0.8942,0.8771,0.8856,0.2697,1153
5,3,15,4,15,4,0.5453,0.8402,0.9703,0.9053,0.2620,1152
5,3,15,4,15,5,0.5599,1.0386,0.7229,0.8808,0.2892,1150
5,3,15,4,15,10,0.5147,0.9488,0.9292,0.9390,0.2261,1119
5,3,15,5,3,1,0.6265,0.8795,0.6947,0.7871,0.3065,1208
5,3,15,5,3,2,0.5972,0.8559,0.8325,0.8442,0.2956,1211
5,3,15,5,3,3,0.6216,0.7069,0.9214,0.8142,0.3144,1212
5,3,15,5,3,4,0.6018,0.6720,0.9609,0.8164,0.3005,1211
5,3,15,5,3,5,0.6044,0.9128,0.7779,0.8454,0.3140,1208
5,3,15,5,3,10,0.5698,0.9481,0.8493,0.8987,0.2905,1171
5,3,15,5,4,1,0.6079,0.7073,0.9487,0.8280,0.3198,1216
5,3,15,5,4,2,0.6253,0.7626,0.8062,0.7844,0.3224,1219
5,3,15,5,4,3,0.6123,0.7238,0.9454,0.8346,0.2871,1220
5,3,15,5,4,4,0.6288,0.6471,0.9498,0.7985,0.3075,1219
5,3,15,5,4,5,0.6173,0.7288,0.8856,0.8072,0.2975,1216
5,3,15,5,4,10,0.5871,0.7721,0.9203,0.8462,0.3127,1178
5,3,15,5,5,1,0.6220,0.9464,0.7027,0.8245,0.3236,1222
5,3,15,5,5,2,0.6295,0.7097,0.9095,0.8096,0.3230,1225
5,3,15,5,5,3,0.6185,0.8154,0.8250,0.8202,0.2914,1226
5,3,15,5,5,4,0.6379,0.7499,0.8157,0.7828,0.3515,1225
5,3,15,5,5,5,0.6156,0.8878,0.7403,0.8140,0.3006,1222
5,3,15,5,5,10,0.5927,0.7272,0.9869,0.8570,0.2841,1183
